ID_register	ID_sp	Group	order	family	genus	binomial	body_mass	body_length	tail_length	forearm	age	sex	reproductive_stage	status	longitude	latitude	year	collector_name
9176	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.15	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9177	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	40.35	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9178	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40.05	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9179	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	39.35	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9181	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.05	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9182	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	38.7	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9183	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	40.45	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9185	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	39.75	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9188	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	39	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9190	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.5	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9191	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	40.05	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9194	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	38.3	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9195	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	20	NA	NA	39.65	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9197	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40.25	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9199	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	40.05	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9201	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	19	NA	NA	42.4	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9202	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	40.65	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9204	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	12	NA	NA	41.3	juvenile	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9205	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	40.25	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9206	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.6	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9209	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	40	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9210	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	41.75	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9213	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	41.3	adult	female	pregnant	alive	-42.261961	-22.583797	1998	Marco Mello
9214	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	13	NA	NA	39.2	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9215	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	23	NA	NA	41.1	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9220	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	41.6	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9221	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	22	NA	NA	41	adult	female	pregnant	alive	-42.261961	-22.583797	1998	Marco Mello
9223	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	40.5	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9224	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	39.55	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9226	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	39.4	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9228	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	40.35	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
